Date,TD.TO_Toronto Dominion Bank,BNS.TO_Bank of Nova Scotia,BAC_Bank of America Corporation,MO_Altria Group,GBPEUR=X_GBP EUR,CADEUR=X_CAD EUR,BMO.TO_Bank of Montreal,^IXIC_NASDAQ,BTI_British American Tobacco,SNC.TO_SNC-Lavalin Group,RCI-B.TO_Rogers Communications,MU_Micron Technology,ENB.TO_Enbridge Inc
2014-07-04,55.279999,71.800003,15.37,41.939999,1.218446,0.656712,78.889999,4397.930176,59.540001000000004,56.77,43.02,32.950001,50.59
2014-07-07,55.049999,72.25,15.6,41.830002,1.214613,0.656026,79.279999,4408.180176,60.209998999999996,55.950001,42.360001000000004,33.98,50.490002000000004
2014-07-08,54.990002000000004,71.889999,15.85,41.869999,1.215263,0.655984,79.480003,4458.649902,60.66,56.07,42.200001,33.759997999999996,50.419998
2014-07-09,55.299999,72.160004,16.030001000000002,42.389998999999996,1.214221,0.654803,79.940002,4457.72998,61.34,56.349998,42.049999,33.73,50.810001
2014-07-10,55.169998,72.029999,15.94,42.619999,1.2134719999999999,0.6548109999999999,79.779999,4485.930176,61.43,55.630001,42.060001,32.860001000000004,50.720001
2014-07-11,55.049999,72.019997,15.58,42.709998999999996,1.217941,0.660993,79.809998,4451.529785,60.985001000000004,56.02,42.119999,33.130001,50.540001000000004
2014-07-14,55.23,72.489998,15.6,42.799999,1.2168290000000002,0.657565,80.089996,4391.459961,61.025002,56.07,41.950001,32.889998999999996,50.959998999999996
2014-07-15,55.25,72.760002,15.44,42.950001,1.218034,0.6575850000000001,80.360001,4419.029785,60.73,56.130001,41.169998,32.77,51.119999
2014-07-16,55.52,73.220001,15.38,43.43,1.21671,0.656742,81.029999,4396.200195,60.775002,56.59,42.009997999999996,32.799999,51.700001
2014-07-17,55.389998999999996,72.889999,15.57,43.349998,1.215767,0.657654,81.199997,4415.490234000001,61.459998999999996,55.950001,41.849998,33.59,52.27
2014-07-18,55.490002000000004,73.010002,15.81,41.759997999999996,1.218661,0.659234,81.550003,4440.419922,60.305,56.279999,42.07,34.02,52.5
2014-07-21,55.439999,72.809998,15.51,41.82,1.2187940000000002,0.659589,81.410004,4416.390136999999,59.935001,56.459998999999996,41.860001000000004,34.639998999999996,52.66
2014-07-22,55.669998,73.32,15.2,41.580002,1.223276,0.66695,81.900002,4425.970215,60.330002,56.369999,42.139998999999996,33.049999,53.32
2014-07-23,55.75,73.110001,15.49,42.169998,1.2252530000000001,0.666829,81.839996,4363.450195,60.665001000000004,56.419998,42.400002,33.150002,54.34
2014-07-24,55.950001,73.300003,15.52,42.009997999999996,1.226579,0.667021,81.889999,4432.149902,59.799999,56.509997999999996,42.880001,33.07,55.049999
2014-07-25,56.52,73.529999,15.52,41.93,1.227918,0.668824,82.300003,4424.700195,60.18,57.740002000000004,42.459998999999996,33.630001,55.119999
2014-07-28,56.799999,73.800003,15.52,41.720001,1.222304,0.669477,82.370003,4456.02002,60.41,57.029999,42.5,33.68,55.169998
2014-07-29,56.860001000000004,73.839996,15.62,42.040001000000004,1.2244709999999999,0.670329,82.379997,4473.700195,60.389998999999996,57.25,42.450001,33.880001,55.029999
2014-07-30,57.299999,74.349998,15.59,41.740002000000004,1.22775,0.67172,81.839996,4472.109863000001,60.139998999999996,58.470001,42.880001,33.419998,54.810001
2014-07-31,57.02,74.010002,15.5,41.650002,1.2262709999999999,0.670711,81.269997,4449.560059,60.18,57.599998,42.580002,31.98,53.450001
2014-08-01,56.52,73.480003,15.34,41.540001000000004,1.228633,0.6689430000000001,80.0,4444.910156,60.299999,57.490002000000004,42.349998,32.130001,53.900002
2014-08-05,56.240002000000004,73.32,15.58,41.119999,1.235004,0.6697029999999999,80.139999,4442.700195,59.48,58.810001,42.709998999999996,32.529999,53.619999
2014-08-06,56.419998,72.910004,15.25,40.599998,1.2353,0.672322,80.160004,4462.899902,58.700001,58.889998999999996,42.41,30.549999,53.459998999999996
2014-08-07,55.939999,72.190002,14.98,40.5,1.23519,0.675076,79.459999,4369.77002,58.055,58.619999,41.959998999999996,31.09,53.189999
2014-08-08,55.59,71.550003,15.05,40.73,1.233859,0.67477,79.260002,4352.640136999999,57.919998,56.91,42.290001000000004,31.690001000000002,53.470001
2014-08-11,56.48,72.050003,15.0,40.57,1.232831,0.675603,79.629997,4383.890136999999,57.84,57.220001,42.740002000000004,31.09,53.52
2014-08-12,56.639998999999996,72.220001,15.2,41.43,1.229711,0.676833,79.769997,4352.839844,58.264998999999996,56.400002,43.169998,30.68,53.549999
2014-08-13,56.490002000000004,72.349998,15.12,41.150002,1.229324,0.678241,79.699997,4355.049805,57.73,56.040001000000004,43.07,29.68,53.5
2014-08-14,56.900002,72.690002,15.2,41.630001,1.229565,0.676732,80.300003,4334.970215,58.009997999999996,56.32,43.360001000000004,30.040001,53.599998
2014-08-15,56.650002,72.400002,15.22,42.009997999999996,1.2314120000000002,0.674497,80.220001,4370.899902,58.0,55.73,43.240002000000004,30.74,53.810001
2014-08-18,56.959998999999996,72.550003,15.21,41.959998999999996,1.229069,0.672554,80.370003,4401.330078,58.23,55.709998999999996,43.18,30.700001,53.799999
2014-08-19,57.220001,73.190002,15.25,42.07,1.23051,0.671849,81.290001,4389.25,58.154999,55.84,43.509997999999996,31.379998999999998,54.43
2014-08-20,57.549999,73.489998,15.32,42.259997999999996,1.2304329999999999,0.670244,81.529999,4434.129883,58.735001000000004,56.150002,43.709998999999996,31.040001,55.25
2014-08-21,57.900002,73.800003,15.22,42.200001,1.231547,0.670901,81.940002,4453.0,58.884997999999996,55.830002,43.77,31.49,54.950001
2014-08-22,57.669998,73.5,15.45,42.5,1.236246,0.674574,81.779999,4464.930176,59.439999,56.049999,43.860001000000004,32.040001000000004,54.540001000000004
2014-08-25,57.82,74.190002,15.45,42.700001,1.237226,0.677635,81.809998,4508.310059,59.654999,56.369999,44.139998999999996,32.400002,54.830002
2014-08-26,57.580002,72.449997,15.52,42.459998999999996,1.2402790000000001,0.6796989999999999,82.160004,4527.509765999999,58.400002,56.09,44.09,33.299999,54.400002
2014-08-27,57.82,72.349998,16.16,42.580002,1.251162,0.6796439999999999,83.139999,4526.47998,58.330002,56.279999,44.459998999999996,33.189999,54.700001
2014-08-28,57.380001,71.660004,16.129998999999998,42.59,1.254092,0.680416,83.010002,4532.100098,57.959998999999996,56.299999,44.560001,33.290001000000004,54.48
2014-08-29,57.25,72.040001,16.290001,42.77,1.250518,0.678886,83.660004,4538.549805,58.465,55.68,44.32,33.209998999999996,54.23
2014-09-02,57.299999,72.269997,16.33,42.860001000000004,1.251836,0.679543,84.620003,4557.350098,58.345001,55.889998999999996,44.369999,32.880001,54.950001
2014-09-03,57.720001,72.160004,16.200001,42.82,1.250765,0.679096,85.029999,4570.640136999999,58.705002,56.540001000000004,44.66,32.990002000000004,55.200001
2014-09-04,57.779999,72.120003,16.01,42.91,1.2519040000000001,0.67919,84.860001,4569.620117,58.639998999999996,55.950001,44.869999,32.810001,54.950001
2014-09-05,57.48,72.07,16.09,43.080002,1.252311,0.684217,84.339996,4557.700195,59.209998999999996,55.5,44.77,32.599998,55.16
2014-09-08,57.439999,71.870003,16.27,43.189999,1.251685,0.685153,84.230003,4580.27002,58.950001,55.380001,44.639998999999996,31.51,55.43
2014-09-09,57.459998999999996,72.199997,16.1,43.220001,1.248035,0.684148,84.239998,4598.189941,58.950001,55.099998,44.77,31.68,56.080002
2014-09-10,57.630001,72.360001,16.110001,43.139998999999996,1.246314,0.6843279999999999,84.300003,4572.560059,58.84,54.400002,44.279999,32.119999,55.75
2014-09-11,57.59,72.760002,16.02,43.389998999999996,1.250664,0.687079,84.449997,4562.290039,58.900002,53.529999,44.790001000000004,32.939999,55.880001
2014-09-12,57.77,72.970001,16.35,43.490002000000004,1.248424,0.6871689999999999,84.58000200000001,4582.899902,58.060001,53.939999,44.869999,33.139998999999996,55.119999
2014-09-15,57.599998,73.019997,16.139999,43.650002,1.249478,0.68435,84.529999,4592.290039,57.945,53.889998999999996,44.75,31.98,54.650002
2014-09-16,57.470001,73.129997,16.360001,43.860001000000004,1.253473,0.687384,84.849998,4552.290039,58.735001000000004,53.889998999999996,44.18,32.09,54.779999
2014-09-17,57.349998,72.970001,16.57,43.189999,1.256933,0.686667,84.870003,4586.52002,58.810001,53.150002,44.279999,32.040001000000004,54.23
2014-09-18,57.560001,72.940002,16.790001,43.16,1.260291,0.690782,85.41999799999999,4591.810059,59.025002,53.459998999999996,44.299999,31.530001000000002,55.200001
2014-09-19,56.560001,71.559998,16.74,44.27,1.2622120000000001,0.691005,84.389999,4567.600098,59.075001,52.5,43.419998,30.02,56.48
2014-09-22,56.790001000000004,71.25,16.709999,44.360001000000004,1.259313,0.688036,84.25,4518.899902,58.904999,51.990002000000004,43.439999,31.450001,55.610001000000004
2014-09-23,56.869999,70.980003,16.77,44.610001000000004,1.258733,0.688109,84.059998,4552.759765999999,58.970001,52.060001,43.470001,31.98,55.150002
2014-09-24,56.419998,70.110001,17.040001,44.740002000000004,1.257687,0.688283,83.43,4562.189941,59.220001,52.099998,42.939999,32.48,54.290001000000004
2014-09-25,54.849998,68.910004,16.950001,44.990002000000004,1.259156,0.6902699999999999,82.029999,4593.430176,59.424999,52.0,42.189999,31.629998999999998,53.119999
2014-09-26,55.389998999999996,69.349998,17.030001000000002,45.349998,1.258694,0.6852520000000001,82.739998,4579.790039,59.240002000000004,52.16,42.779999,30.6,53.84
2014-09-29,54.91,69.18,17.049999,44.82,1.254456,0.685133,82.309998,4527.689941,58.055,51.720001,41.849998,31.200001,53.810001
2014-09-30,55.27,69.269997,17.18,45.700001,1.263175,0.684819,82.43,4508.689941,58.57,51.57,41.919998,32.220001,53.610001000000004
2014-10-01,54.330002,69.650002,16.85,45.110001000000004,1.266797,0.68838,81.959999,4555.220215,57.555,52.110001000000004,41.810001,31.700001,53.0
2014-10-02,53.970001,68.91999799999999,17.030001000000002,45.810001,1.264548,0.687373,81.75,4466.75,57.380001,52.419998,42.099998,33.830002,52.380001
2014-10-03,54.139998999999996,68.540001,17.01,46.040001000000004,1.262998,0.6881079999999999,82.019997,4512.189941,57.165001000000004,51.970001,42.41,34.5,52.5
2014-10-06,54.049999,68.410004,17.049999,45.939999,1.262182,0.6884779999999999,81.910004,4505.850098,56.540001000000004,51.41,42.5,34.259997999999996,52.290001000000004
2014-10-07,53.66,68.059998,16.82,45.77,1.267108,0.69147,81.400002,4493.390136999999,56.41,51.939999,42.610001000000004,33.5,51.860001000000004
2014-10-08,54.119999,69.150002,16.879998999999998,45.470001,1.265772,0.69222,82.66999799999999,4422.089844,56.279999,51.09,42.669998,33.810001,51.57
2014-10-09,54.139998999999996,69.019997,17.290001,46.189999,1.261945,0.6912510000000001,82.730003,4430.200195,55.68,49.880001,42.779999,33.939999,50.970001
2014-10-10,53.240002000000004,67.989998,17.290001,46.509997999999996,1.2645790000000001,0.68883,81.629997,4475.620117,56.23,48.48,42.150002,32.57,50.310001
2014-10-14,52.580002,67.220001,16.879998999999998,46.049999,1.2638209999999999,0.689109,80.82,4454.799805,55.509997999999996,47.41,41.669998,31.870001000000002,48.630001
2014-10-15,51.240002000000004,65.800003,17.120001000000002,46.799999,1.263685,0.6872159999999999,78.33000200000001,4385.200195,56.740002000000004,46.889998999999996,41.720001,32.32,49.290001000000004
2014-10-16,52.07,65.860001,16.59,46.369999,1.2623280000000001,0.6844140000000001,78.440002,4468.589844,55.945,48.07,41.700001,30.639999,50.75
2014-10-17,53.470001,67.309998,16.48,46.720001,1.261516,0.684832,79.790001,4378.339844,55.215,47.880001,42.279999,27.790001,50.98
2014-10-20,53.669998,67.269997,16.4,46.049999,1.253257,0.681823,80.480003,4276.240234000001,54.740002000000004,48.16,43.669998,27.030001000000002,51.619999
2014-10-21,54.25,67.93,16.52,46.18,1.256709,0.683184,80.980003,4213.660156,54.435001,48.810001,44.009997999999996,27.389999,52.279999
2014-10-22,53.77,66.769997,15.76,45.529999,1.262169,0.682178,80.300003,4227.169922,54.474998,47.400002,43.43,27.540001,51.09
2014-10-23,54.419998,67.68,16.08,45.169998,1.2594299999999998,0.684493,81.269997,4215.319824,54.395,48.16,42.799999,28.299999,52.369999
2014-10-24,54.279999,67.989998,16.209999,45.66,1.259888,0.684822,81.510002,4217.390136999999,55.77,48.849998,43.220001,28.77,52.560001
2014-10-27,54.200001,67.949997,16.26,46.419998,1.251539,0.680142,81.879997,4258.439941,55.970001,47.549999,42.82,29.690001000000002,52.259997999999996
2014-10-28,54.77,68.550003,16.6,47.02,1.254214,0.683703,82.449997,4316.069824,56.384997999999996,48.09,42.830002,31.190001000000002,53.259997999999996
2014-10-29,54.369999,68.089996,16.4,47.060001,1.257433,0.6848270000000001,82.129997,4419.47998,54.105,47.549999,42.360001000000004,30.57,53.0
2014-10-30,54.75,68.269997,16.6,47.130001,1.248494,0.685426,81.190002,4382.850098,54.110001000000004,47.639998999999996,42.200001,30.889999,52.919998
2014-10-31,55.470001,69.019997,16.719998999999998,47.490002000000004,1.248632,0.6861109999999999,81.730003,4452.790039,54.59,48.560001,42.380001,31.059998999999998,53.330002
2014-11-03,55.41,68.779999,16.59,47.639998999999996,1.2486620000000002,0.6856220000000001,81.809998,4483.720215,54.810001,47.59,42.830002,32.299999,53.16
2014-11-04,55.549999,67.190002,16.799999,47.529999,1.2516559999999999,0.687254,81.769997,4485.930176,55.365002000000004,45.459998999999996,43.18,32.610001000000004,52.240002000000004
2014-11-05,55.98,67.339996,16.99,47.57,1.2476770000000001,0.686136,82.489998,4564.290039,55.450001,46.200001,43.400002,32.279999,52.040001000000004
2014-11-06,55.880001,67.220001,17.030001000000002,47.5,1.251859,0.687627,81.58000200000001,4549.22998,55.575001,42.470001,42.630001,31.82,51.639998999999996
2014-11-07,55.799999,67.480003,17.16,48.34,1.248549,0.6879930000000001,81.269997,4566.140136999999,56.779999,44.41,42.189999,33.09,52.040001000000004
2014-11-10,56.34,68.199997,17.27,48.919998,1.254055,0.6907260000000001,81.400002,4630.740234000001,56.334998999999996,44.41,42.619999,33.509997999999996,51.700001
2014-11-11,nan,nan,17.209999,49.419998,1.256375,0.689721,nan,4638.910156,57.115002000000004,nan,42.650002,33.369999,nan
2014-11-12,57.0,68.589996,17.34,49.75,1.256458,0.693416,81.769997,4623.640136999999,57.314999,44.610001000000004,43.009997999999996,33.709998999999996,51.939999
2014-11-13,57.049999,68.739998,17.360001,49.560001,1.256651,0.697585,82.300003,4620.720215,57.064999,43.75,43.360001000000004,33.349998,51.700001
2014-11-14,57.060001,68.660004,17.360001,49.869999,1.258216,0.698701,82.190002,4638.470215,57.119999,43.400002,43.34,33.009997999999996,51.209998999999996
2014-11-17,57.23,68.769997,17.370001000000002,49.869999,1.2639209999999999,0.70038,81.940002,4632.529785,57.330002,43.630001,44.150002,33.09,50.959998999999996
2014-11-18,56.990002000000004,69.16999799999999,17.32,49.279999,1.265307,0.700616,82.139999,4651.620117,57.805,43.599998,44.830002,33.200001,51.369999
2014-11-19,56.98,69.660004,17.290001,49.330002,1.254097,0.696706,82.550003,4660.560059,57.435001,43.66,45.639998999999996,32.91,52.209998999999996
2014-11-20,57.16,69.91999799999999,17.219998999999998,49.450001,1.25177,0.698384,82.809998,4675.140136999999,57.849998,43.919998,45.16,32.939999,52.580002
2014-11-21,56.880001,70.0,17.139999,48.779999,1.2599069999999999,0.710428,82.75,4680.140136999999,57.314999,44.0,45.16,32.619999,52.349998
2014-11-24,56.77,70.190002,17.09,49.049999,1.251601,0.7092,83.199997,4688.540039,58.154999,44.240002000000004,44.950001,32.290001000000004,52.450001
2014-11-25,56.790001000000004,70.129997,17.139999,49.27,1.2485389999999998,0.706429,83.230003,4671.0,58.044998,44.650002,45.25,32.869999,52.849998
2014-11-26,57.080002,70.199997,17.059998999999998,49.139998999999996,1.245916,0.704075,83.589996,4702.439941,58.465,44.32,45.450001,32.959998999999996,53.540001000000004
2014-11-27,57.5,70.849998,17.0,48.830002,1.254224,0.707134,83.879997,4675.709961,58.075001,44.279999,45.84,33.209998999999996,52.799999
2014-11-28,57.619999,70.5,17.120001000000002,49.240002000000004,1.2575450000000001,0.7011350000000001,83.860001,4701.870117,58.169998,43.220001,45.77,34.299999,52.5
2014-12-01,57.07,69.129997,17.18,49.25,1.254471,0.6959380000000001,83.290001,4712.970215,58.189999,41.02,45.869999,34.73,51.98
2014-12-02,56.810001,68.940002,17.1,49.459998999999996,1.2541950000000002,0.699401,81.41999799999999,4754.890136999999,58.455002,41.09,45.560001,34.799999,52.59
2014-12-03,56.91,68.989998,17.110001,49.720001,1.2551809999999999,0.703235,81.010002,4758.25,58.505001,41.98,45.43,35.619999,54.43
2014-12-04,54.029999,67.58000200000001,17.040001,50.259997999999996,1.266,0.706911,80.209999,4787.319824,59.084998999999996,41.560001,45.080002,35.950001,60.040001000000004
2014-12-05,54.25,66.199997,16.790001,50.299999,1.2722149999999999,0.707363,80.269997,4791.629883,58.549999,41.490002000000004,45.099998,34.990002000000004,58.459998999999996
2014-12-08,52.720001,65.07,17.15,50.560001,1.270877,0.711461,79.349998,4727.350098,58.759997999999996,39.099998,45.119999,35.599998,56.110001000000004
2014-12-09,52.75,65.379997,17.290001,51.189999,1.273936,0.704902,79.290001,4755.810059,59.0,41.099998,44.73,36.099998,56.59
2014-12-10,52.459998999999996,64.110001,17.209999,50.939999,1.275382,0.702773,77.660004,4774.470215,58.810001,40.389998999999996,43.970001,36.07,55.119999
2014-12-11,52.5,64.32,17.68,51.07,1.2775100000000001,0.7066279999999999,78.209999,4769.439941,58.52,40.700001,45.060001,36.490002000000004,55.380001
2014-12-12,51.91,63.720001,17.66,50.93,1.2801799999999999,0.7059439999999999,78.089996,4780.759765999999,57.709998999999996,40.599998,44.32,36.02,54.310001
2014-12-15,52.130001,63.709998999999996,17.559998999999998,50.700001,1.281311,0.706799,79.370003,4740.689941,57.099998,41.23,44.23,35.66,54.57
2014-12-16,52.52,64.190002,17.379998999999998,49.990002000000004,1.2798370000000001,0.706092,79.760002,4766.470215,56.259997999999996,41.939999,44.59,34.860001000000004,54.619999
2014-12-17,53.099998,65.029999,17.469998999999998,50.209998999999996,1.283919,0.706661,80.260002,4684.02002,55.165001000000004,42.41,44.880001,35.189999,55.27
2014-12-18,53.360001000000004,64.940002,17.129998999999998,49.650002,1.282635,0.71043,80.650002,4708.160156,53.330002,42.970001,44.810001,34.0,56.09
2014-12-19,54.0,65.089996,16.85,49.509997999999996,1.275399,0.707449,80.139999,4653.600098,52.509997999999996,42.849998,45.119999,33.349998,57.549999
2014-12-22,54.439999,65.480003,16.719998999999998,49.330002,1.27573,0.709726,80.860001,4605.160156,53.099998,42.830002,44.830002,32.919998,58.16
2014-12-23,55.16,66.230003,17.26,49.939999,1.271155,0.7095520000000001,81.68,4547.830078,52.900002,43.509997999999996,45.240002000000004,33.830002,58.77
2014-12-24,55.34,66.269997,17.530001000000002,51.27,1.270055,0.707465,81.730003,4644.310059,54.355,44.400002,45.490002000000004,34.450001,58.860001000000004
2014-12-29,55.700001,66.959999,17.620001000000002,50.560001,1.268369,0.706782,82.370003,4748.399902,54.619999,43.869999,45.279999,34.490002000000004,59.639998999999996
2014-12-30,55.439999,66.389999,17.709999,50.200001,1.270605,0.704738,82.029999,4765.379883,55.189999,43.939999,45.25,34.639998999999996,59.630001
2014-12-31,55.509997999999996,66.309998,17.93,50.529999,1.2731940000000002,0.7071729999999999,82.18,4781.419922,54.619999,44.310001,45.169998,34.970001,59.740002000000004
2015-01-02,55.220001,65.540001,17.98,50.360001000000004,1.262725,0.701401,82.550003,4765.419922,55.16,44.52,45.599998,34.91,60.490002000000004
2015-01-05,53.939999,64.290001,17.98,50.599998,1.2573299999999998,0.699249,80.709999,4773.470215,55.23,42.41,44.68,35.0,58.110001000000004
2015-01-06,53.060001,63.490002000000004,18.110001,50.23,1.247269,0.692403,79.589996,4806.859863000001,54.924999,42.540001000000004,45.07,35.529999,56.009997999999996
2015-01-07,52.889998999999996,63.669998,18.129998999999998,49.830002,1.2570700000000001,0.693526,79.559998,4806.910156,54.09,42.099998,45.34,35.400002,55.52
2015-01-08,53.23,64.18,17.889999,49.27,1.262174,0.6948439999999999,79.559998,4777.439941,53.91,42.080002,45.790001000000004,35.009997999999996,56.139998999999996
2015-01-09,52.59,63.009997999999996,17.9,48.970001,1.262891,0.692118,78.269997,4736.049805,53.060001,41.939999,45.75,34.75,55.490002000000004
2015-01-12,52.09,62.07,17.379998999999998,48.689999,1.267428,0.700472,77.519997,4726.810059,52.215,41.049999,46.200001,33.779999,54.630001
2015-01-13,51.950001,61.919998,16.860001,48.98,1.269234,0.703156,76.33000200000001,4652.569824,51.904999,41.169998,46.549999,32.869999,53.470001
2015-01-14,50.540001000000004,61.650002,16.940001000000002,49.880001,1.2667469999999998,0.7041430000000001,75.309998,4592.740234000001,52.09,41.290001000000004,46.080002,32.099998,53.919998
2015-01-15,49.93,61.34,17.290001,50.720001,1.269493,0.7019489999999999,75.220001,4650.470215,52.924999,40.790001000000004,46.169998,33.669998,53.939999
2015-01-16,50.209998999999996,61.619999,16.98,50.599998,1.269527,0.699956,75.68,4736.189941,52.650002,41.380001,47.009997999999996,33.529999,56.549999
2015-01-19,50.540001000000004,61.650002,16.68,50.919998,1.267261,0.702928,75.480003,4704.069824,53.264998999999996,41.970001,46.919998,31.66,56.02
2015-01-20,50.43,61.639998999999996,16.450001,51.32,1.26699,0.707345,75.620003,4664.709961,53.990002000000004,40.970001,46.349998,30.84,57.25
2015-01-21,50.950001,62.790001000000004,16.040001,51.73,1.268577,0.708246,76.870003,4661.5,53.775002,41.34,45.900002,30.049999,59.869999
2015-01-22,51.84,63.779999,15.2,52.470001,1.277574,0.708603,78.050003,4639.319824,54.395,42.509997999999996,46.73,29.299999,61.400002
2015-01-23,52.419998,63.82,15.38,53.049999,1.278718,0.704603,78.440002,4570.819824,54.384997999999996,43.419998,46.98,28.99,61.689999
2015-01-26,52.450001,63.490002000000004,15.26,53.830002,1.27515,0.6992510000000001,78.139999,4634.379883,54.915001000000004,44.5,45.0,29.67,62.41
2015-01-27,52.23,63.220001,15.41,54.27,1.279223,0.703235,78.110001,4654.850098,55.814999,43.82,44.700001,30.49,62.799999
2015-01-28,51.189999,62.52,16.09,54.66,1.279584,0.706922,77.25,4667.419922,56.400002,42.52,44.549999,30.889999,61.560001
2015-01-29,51.639998999999996,62.48,15.73,54.189999,1.274749,0.708429,76.230003,4750.399902,56.650002,42.52,44.860001000000004,30.950001,61.580002
2015-01-30,50.599998,61.060001,15.85,54.439999,1.275421,0.707604,72.93,4757.879883,56.970001,42.049999,45.18,31.02,61.549999
2015-02-02,51.330002,62.049999,15.63,54.560001,1.276557,0.707208,74.18,4771.759765999999,57.005001,42.700001,44.919998,29.65,62.57
2015-02-03,52.790001000000004,63.84,15.2,54.009997999999996,1.268623,0.710541,76.010002,4681.5,56.73,43.810001,44.599998,29.1,63.07
2015-02-04,52.549999,63.43,15.43,54.389998999999996,1.258601,0.704279,75.290001,4637.990234000001,57.459998999999996,43.169998,45.07,29.709999,62.779999
2015-02-05,53.66,64.599998,15.15,53.099998,1.2514610000000002,0.707503,76.910004,4683.410156,56.325001,43.459998999999996,45.0,29.27,63.110001000000004
2015-02-06,54.259997999999996,65.129997,15.46,53.799999,1.256401,0.711182,77.790001,4635.240234000001,56.845001,43.919998,44.619999,28.440001000000002,61.240002000000004
2015-02-09,54.52,65.470001,15.89,54.259997999999996,1.246964,0.70472,77.91999799999999,4676.689941,57.195,44.060001,44.619999,28.950001,60.790001000000004
2015-02-10,54.560001,65.5,15.79,54.029999,1.2498040000000001,0.702617,77.809998,4727.740234000001,56.720001,43.16,45.18,29.030001000000002,61.220001
2015-02-11,55.0,65.870003,15.97,53.669998,1.251087,0.704863,77.75,4716.700195,56.73,44.119999,45.75,29.49,61.540001000000004
2015-02-12,55.5,66.519997,16.49,53.330002,1.264542,0.7195600000000001,78.5,4765.100098,55.445,44.669998,45.09,28.91,61.98
2015-02-13,55.5,67.199997,16.35,53.16,1.262519,0.712463,78.690002,4744.399902,54.84,44.169998,45.759997999999996,28.35,61.52
2015-02-17,55.560001,67.370003,16.42,53.77,1.259633,0.71234,78.970001,4726.009765999999,55.755001,44.259997999999996,46.09,31.09,61.790001000000004
2015-02-18,54.630001,66.389999,16.360001,54.759997999999996,1.262525,0.710653,78.309998,4787.640136999999,55.73,43.709998999999996,46.349998,31.02,61.610001000000004
2015-02-19,54.450001,66.360001,16.67,55.540001000000004,1.261817,0.707681,78.480003,4801.180176,56.294998,40.630001,46.34,31.940001000000002,61.639998999999996
2015-02-20,53.959998999999996,66.25,16.610001,54.759997999999996,1.255164,0.701918,77.889999,4857.609863000001,55.564999,39.279999,45.990002000000004,31.85,61.82
2015-02-23,53.540001000000004,65.91999799999999,16.629998999999998,55.139998999999996,1.261773,0.70841,77.379997,4893.839844,56.334998999999996,39.169998,45.75,32.330002,61.209998999999996
2015-02-24,53.27,65.220001,16.299999,55.240002000000004,1.262987,0.70807,75.83000200000001,4899.27002,55.985001000000004,39.689999,45.310001,32.169998,60.369999
2015-02-25,53.93,65.82,16.209999,55.48,1.274224,0.714558,77.010002,4906.359863000001,56.439999,39.720001,44.709998999999996,31.809998999999998,59.16
2015-02-26,54.470001,66.57,16.379998999999998,55.610001000000004,1.2657690000000001,0.7089840000000001,77.410004,4924.700195,56.724998,39.459998999999996,44.669998,32.029999,57.610001000000004
2015-02-27,54.799999,66.809998,16.200001,55.509997999999996,1.26611,0.710703,77.459999,4955.970215,57.494999,39.34,44.209998999999996,31.4,58.130001
2015-03-02,54.610001000000004,66.93,16.379998999999998,55.720001,1.27093,0.7072579999999999,77.150002,4960.970215,57.869999,39.59,44.110001000000004,30.77,58.16
2015-03-03,54.169998,65.779999,16.49,55.639998999999996,1.265676,0.705289,76.120003,4968.120117,57.625,39.540001000000004,43.66,30.48,57.919998
2015-03-04,54.16,65.16999799999999,16.040001,56.09,1.262393,0.6991109999999999,76.269997,4967.140136999999,58.5,39.57,43.470001,30.620001000000002,57.490002000000004
2015-03-05,54.119999,65.18,15.81,56.290001000000004,1.268462,0.6998260000000001,76.300003,4987.890136999999,58.235001000000004,36.970001,43.610001000000004,30.67,58.07
2015-03-06,54.299999,64.629997,16.01,56.5,1.261918,0.693814,76.059998,4963.529785,57.869999,36.689999,43.700001,31.24,59.049999
2015-03-09,54.220001,64.540001,16.040001,56.459998999999996,1.2573020000000001,0.6895859999999999,76.18,5008.100098,58.115002000000004,37.349998,42.959998999999996,29.66,58.279999
2015-03-10,53.200001,62.619999,15.84,55.790001000000004,1.258412,0.687096,75.07,4979.899902,58.105,36.689999,42.66,29.27,57.57
2015-03-11,53.529999,62.740002000000004,16.0,55.5,1.262132,0.696494,75.660004,4967.140136999999,59.125,38.400002,42.470001,29.280001000000002,58.169998
2015-03-12,53.900002,63.240002000000004,16.219998999999998,53.369999,1.2749780000000002,0.702443,76.650002,4982.810059,57.310001,41.07,42.810001,28.5,58.939999
2015-03-13,53.57,62.849998,16.17,53.830002,1.2783950000000002,0.7043229999999999,76.0,4927.370117,56.865002000000004,41.130001,42.689999,28.66,59.110001000000004
2015-03-16,53.950001,63.75,15.79,53.200001,1.2743870000000002,0.702667,76.839996,4942.439941,55.18,40.419998,43.619999,27.610001,59.57
2015-03-17,54.119999,63.330002,16.110001,52.220001,1.274929,0.706972,76.25,4859.790039,54.174999,39.43,43.5,27.879998999999998,61.310001
2015-03-18,54.0,63.080002,16.09,52.009997999999996,1.275728,0.705476,76.089996,4849.939941,54.5,40.439999,43.700001,28.02,61.98
2015-03-19,53.639998999999996,63.060001,16.09,51.389998999999996,1.27453,0.704941,75.599998,4893.290039,53.915001000000004,40.580002,43.540001000000004,28.719998999999998,61.459998999999996
